
White bread consumed with 5 g Sunfibre (Taiyo Kagaku Co, Ltd, Japan) dissolved in 250 mL water#49#Taiyo Kagaku Co., Ltd, Japan#Breads#Japan#0#0#0#Trinidad T, Perez E, Loyola A, Mallillin A, Encabo R, Yokawa T, Aoyama N, Juneja L. Glycemic index of Sunfibre (Cyamoposis teragonolobus) products in normal and diabetic subjects. Int J Food Sci Tech 2004; 39:1093-8.#Normal#2h#11#2004#
White bread consumed with 10 g Sunfibre (Taiyo Kagaku Co, Ltd, Japan) dissolved in 250 mL water#57#Taiyo Kagaku Co., Ltd, Japan#Breads#Japan#0#0#0#Trinidad T, Perez E, Loyola A, Mallillin A, Encabo R, Yokawa T, Aoyama N, Juneja L. Glycemic index of Sunfibre (Cyamoposis teragonolobus) products in normal and diabetic subjects. Int J Food Sci Tech 2004; 39:1093-8.#Normal#2h#11#2004#
White bread consumed with 10 g insoluble dextrin (Matsutani Chemical Industry Co Ltd, Japan) in 250 mL water#66#Matsutani Chemical Industry Co Ltd, Japan#Breads#Japan#0#0#0#Trinidad T, Perez E, Loyola A, Mallillin A, Encabo R, Yokawa T, Aoyama N, Juneja L. Glycemic index of Sunfibre (Cyamoposis teragonolobus) products in normal and diabetic subjects. Int J Food Sci Tech 2004; 39:1093-8.#Normal#2h#11#2004#
White bread consumed with 10 g inulin (Orafti, Tienen, Belgium) in 250 mL water#67#Orafti, Belgium#Breads#Belgium#0#0#0#Trinidad T, Perez E, Loyola A, Mallillin A, Encabo R, Yokawa T, Aoyama N, Juneja L. Glycemic index of Sunfibre (Cyamoposis teragonolobus) products in normal and diabetic subjects. Int J Food Sci Tech 2004; 39:1093-8.#Normal#2h#11#2004#
White bread (100% wheat flour) + 2% pectin#85#George Weston Foods Ltd, Australia#Breads#Australia#30#13#11#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
White bread (100% wheat flour) + 5% fruit fiber#76#George Weston Foods Ltd, Australia#Breads#Australia#30#12#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
White bread, 80% wheat flour + 20% chickpea flour#79#George Weston Foods Ltd, Australia#Breads#Australia#30#12#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
White bread, 90% wheat flour + 10% modified corn starch#78#George Weston Foods Ltd, Australia#Breads#Australia#30#13#10#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
White bread, 90% wheat flour + 10% tapicoa starch#77#George Weston Foods Ltd, Australia#Breads#Australia#30#13#10#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
White bread, 95% wheat flour + 5% oat bran#74#George Weston Foods Ltd, Australia#Breads#Australia#30#13#10#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
White bread, containing 2% guar gum#66#George Weston Foods Ltd, Australia#Breads#Australia#30#13#8#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
White bread, containing 2% vinegar and 2.5% sourdough#79#Noble Rise Crunchy Toast, Australia#Breads#Australia#30#12#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
White bread containing Eurylon® high-amylose maize starch #42##Breads#France#30#19#8#Hoebler C, Karinthi A, Chiron H, Champ M, Barry J-L. Bioavailability of starch in bread rich in amylose: metabolic responses in healthy subjects and starch structure. Euro J Clin Nutr 1999; 53: 360-6.#Normal#2.8h#8#1999#
White bread eaten with powdered dried seaweed (Nori alga) #48##Breads#Spain#30#15#7#Goñi I, Valdivieso L, Garcia-Alonso A. Nori seaweed consumption modifies glycemic response in healthy volunteers. Nutr Res 2000; 20(10): 1367-75.#Normal#2h#12#2000#
White bread eaten with vinegar as vinaigrette#45##Breads#Sweden#30#15#7#Liljeberg H, Björk I. Delayed gastric emptying rate may explain improved glycaemia in healthy subjects to a starchy meal with added vinegar. Euro J Clin Nutr 1998; 52: 368-71.#Normal#1.6h#10#1998#
White bread eaten with 18 g white vinegar (6% acetic acid)#63##Breads#Sweden#30#15#9#Ostman E, Granfeldt Y, Persson L, Björk I. Vinegar supplementation lowers glucose and insulin responses and increases satiety after a bread meal in healthy subjects. Euro J Clin Nutr 2005, 59: 983-8.#Normal#1.6h#12#2005#
White bread eaten with 23 g white vinegar (6% acetic acid)#73##Breads#Sweden#30#15#11#Ostman E, Granfeldt Y, Persson L, Björk I. Vinegar supplementation lowers glucose and insulin responses and increases satiety after a bread meal in healthy subjects. Euro J Clin Nutr 2005, 59: 983-8.#Normal#1.6h#12#2005#
White bread eaten with 28 g white vinegar (6% acetic acid)#54##Breads#Sweden#30#15#8#Ostman E, Granfeldt Y, Persson L, Björk I. Vinegar supplementation lowers glucose and insulin responses and increases satiety after a bread meal in healthy subjects. Euro J Clin Nutr 2005, 59: 983-8.#Normal#1.6h#12#2005#
White and wholemeal bread (ratio 1:1), fermented by sourdough lactobacilli (∆ pH 1.5) and fiber-enriched with oat fiber#54##Breads#Italy#30#11#6#De Angelis M, Rizzello CG, Alfonsi G, Arnault P, Cappelle S, Di Cagno R, Gobbetti M. Use of sourdough lactobacilli and oat fibre to decrease the glycaemic index of white wheat bread. Br J Nutr 2007, 98: 1196-1205.#Normal#2h#15#2007#
White bread, prepared with a 10 min prove and a second 2 min proving (low loaf volume)#38##Breads#UK#30#13#5#Burton P, Lightowler HJ. Influence of bread volume on glycaemic response and satiety. Br J Nutr 2006; 96: 877-82.#Normal#2h#10#2006#
White bread, prepared with a 30 min prove and a second 12 min proving (moderate loaf volume)#72##Breads#UK#30#13#9#Burton P, Lightowler HJ. Influence of bread volume on glycaemic response and satiety. Br J Nutr 2006; 96: 877-82.#Normal#2h#10#2006#
White bread, prepared with a 60 min prove and a second 30 min proving (moderate loaf volume)#86##Breads#UK#30#13#11#Burton P, Lightowler HJ. Influence of bread volume on glycaemic response and satiety. Br J Nutr 2006; 96: 877-82.#Normal#2h#10#2006#
White bread, prepared with a 40 min prove, a second 25 min proving and a third 50 min proving (large loaf volume)#100##Breads#UK#30#13#13#Burton P, Lightowler HJ. Influence of bread volume on glycaemic response and satiety. Br J Nutr 2006; 96: 877-82.#Normal#2h#10#2006#
Fiber White™ bread#77#Nature's Fresh, New Zealand#Breads#New Zealand#30#15#11#Perry T, Mann J, Mehalski K, Gayya C, Wilson J, Thompson C. Glycaemic index of New Zealand foods. NZ Med J 2000; 113:140-42.#Normal#2h#14#2000#
Bürgen® Soy-Lin, kibbled soy (8%) and linseed (8%) loaf bread#52#Tip Top Bakeries, Australia#Breads#Australia#30#9#4#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2010#Normal#2h#28#2008#
Wholemeal bread, stoneground flour#59#Bill's Organic Bread, Australia#Breads#Australia#30#11#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Wholemeal flour, stoneground bread, with 5 g margarine#66#Waitrose, UK#Breads#UK#30#12#8#Aston LM, Gambell JM, Lee DM, Bryant SP, Jebb SA. Determination of the glycaemic index of various staple carbohydrate-rich foods in the UK diet. Euro J Clin Nutr 2008; 62(2): 279-85.#Normal#2h#10#2008#
Bakers Delight™ Hi Fibre Lo GI white bread#52#Bakers Delight Holdings, Australia#Breads#Australia#30#15#8#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Bakers Delight™ Wholemeal Country Grain bread#53#Bakers Delight Holdings, Australia#Breads#Australia#30#12#6#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Bürgen™ Mixed Grain bread#34#Tip Top Bakeries, Australia#Breads#Australia#30#11#4#Brand Miller JC, Wang B, McNeil Y, Swan V. The glycaemic index of more breads, breakfast cereals and snack products. Proc Nutr Soc Aust 1997; 21: 144 (abstr).#Normal#2h#10-12#1997#
Bürgen™ Mixed Grain bread#45#Tip Top Bakeries, Australia#Breads#New Zealand#30#11#5#Perry T, Mann J, Mehalski K, Gayya C, Wilson J, Thompson C. Glycaemic index of New Zealand foods. NZ Med J 2000; 113:140-42.#Normal#2h#10#2000#
Bürgen™ Mixed Grain bread#52#Tip Top Bakeries, Australia#Breads#Australia#30#10#5#B Spratt (George Westons Foods, Australia), unpublished observations, 2007.#Normal#2h#12#2007#
Bürgen™ Oat Bran & Honey Loaf bread with Barley#31#Tip Top Bakeries, Australia#Breads#Australia#30#10#3#Brand Miller J, Bell L, Denning K, Browne D. In search of more low glycaemic index foods. Proc Nutr Soc Aust 1995; 19: 177 (abstr).#Normal#2h#8#1995#
Bürgen™ Oatbran & Honey bread#49#Tip Top Bakeries, Australia#Breads#Australia#30#10#5#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2002#
Bürgen® Pumpkin Seed bread, containing 6% pumpkin seeds#49#Tip Top Bakeries, Australia#Breads#Australia#30#8#4#B Spratt (George Westons Foods, Australia), unpublished observations, 2007.#Normal#2h#10#2007#
Bürgen® Soy-Lin, kibbled soy and linseed loaf bread#36#Tip Top Bakeries, Australia#Breads#Australia#30#9#3#Brand Miller JC, Wang B, McNeil Y, Swan V. The glycaemic index of more breads, breakfast cereals and snack products. Proc Nutr Soc Aust 1997; 21: 144 (abstr).#Normal#2h#10-12#1997#
Bürgen® Wholmeal & Seeds bread#39#Tip Top Bakeries, Australia#Breads#Australia#30#6#2#B Spratt (George Westons Foods, Australia), unpublished observations, 2007.#Normal#2h#10#2007#
Crusty malted wheat bread#52#Finest, UK#Breads#UK#30#13#7#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#10#2005#
English Muffin™ bread#77#Natural Ovens, USA#Breads#USA#30#14#11#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
English Muffin bread, Whole Grain Multigrain, President's Choice® Blue Menu™#45#Loblaw Brands Limited, Canada#Breads#Canada#30#11#5#Glycemic Index Laboratories, Inc. (Toronto, Canada), unpublished observations, 2004-2007.#Normal#2h#10#2007#
Golden Hearth™ Organic Heavy Wholegrain bread#53#Gold Coast Bakeries, Australia#Breads#Australia#30#12#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Healthy Choice™ Hearty 7 Grain bread#55#Con Agra Inc., USA#Breads#USA#30#14#8#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Healthy Choice™ Hearty 100% Whole Grain bread#62#Con Agra Inc., USA#Breads#USA#30#14#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Helga's™ Classic Seed Loaf bread#68#Quality Bakers, Australia#Breads#Australia#30#14#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Helga's™ Traditional Wholemeal bread#70#Quality Bakers, Australia#Breads#Australia#30#13#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#8#2007#
Hunger Filler™, whole grain bread#59#Natural Ovens, USA#Breads#USA#30#13#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Malt loaf, organic bread#59##Breads#UK#30#21#12#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#10#2005#
Molenberg™ bread#75#Goodman Fielder, New Zealand#Breads#New Zealand#30#14#11#Perry T, Mann J, Mehalski K, Gayya C, Wilson J, Thompson C. Glycaemic index of New Zealand foods. NZ Med J 2000; 113:140-42.#Normal#2h#15#2000#
Multigrain bread, with 5 g maragrine#80#Sainsbury's, UK#Breads#UK#30#10#8#Aston LM, Gambell JM, Lee DM, Bryant SP, Jebb SA. Determination of the glycaemic index of various staple carbohydrate-rich foods in the UK diet. Euro J Clin Nutr 2008; 62(2): 279-85.#Normal#2h#10#2008#
Multigrain batch bread #62##Breads#UK#30#14#9#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#10#2005#
9-Grain Multi-Grain bread#43#Tip Top Bakeries, Australia#Breads#Australia#30#14#6#Brand Miller JC, Wang B, McNeil Y, Swan V. The glycaemic index of more breads, breakfast cereals and snack products. Proc Nutr Soc Aust 1997; 21: 144 (abstr).#Normal#2h#10-12#1997#
Multigrain Loaf bread, spelt wheat flour #54##Breads#Australia#30#15#8#Brand-Miller JC, Allwan C, Mehalski K, Brooks D. The glycaemic index of further Australian foods. Proc Nutr Soc Aust 1998; 22: 110 (abstr).#Normal#2h#7-10#1998#
Multigrain (50% kibbled wheat grain) bread#43##Breads#Australia#30#14#6#Brown D, Tomlinson D, Brand-Miller J. The development of low glycaemic index breads. Proc Nutr Soc Aust 1992; 17:62 (abstr).#Normal#2h#8#1992#
Multigrain loaf bread, containing coconut flour #60##Breads#Philippines#30#12#7#Trinidad TP, Valdez DH, Loyola AS, Mallillin AC, Askali FC, Castillo JC, Masa DB. Glycaemic index of different coconut (Cocos nucifera)-flour products in normal and diabetic subjects. Br J Nutr 2003; 90: 551-6.#Normal#2h#10#2003#
Multiseed bread#54##Breads#UK#30#12#7#Henry CJK, Lightowler HJ, Dodwell LM, Wynne M. Glycaemic index and glycaemic load values of cereal products and weight-management meals available in the UK. Br J Nutr 2007; 98: 147-53.#Normal#2h#10#2007#
Nutty Natural™, whole grain bread#59#Natural Ovens, USA#Breads#USA#30#12#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Performax™ bread#38#Country Life Bakery, Australia#Breads#Australia#30#13#5#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Ploughman's™ Wholegrain bread, original recipe#47#Quality Bakers, Australia#Breads#Australia#30#14#6#Brown D, Tomlinson D, Brand-Miller J. The development of low glycaemic index breads. Proc Nutr Soc Aust 1992; 17:62 (abstr).#Normal#2h#8#1992#
Ploughman's™ Wholemeal, smooth milled bread#64#Quality Bakers, Australia#Breads#Australia#30#13#9#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#12#2007#
Seeded bread #49##Breads#UK#30#11#6#Henry CJK, Lightowler HJ, Dodwell LM, Wynne M. Glycaemic index and glycaemic load values of cereal products and weight-management meals available in the UK. Br J Nutr 2007; 98: 147-53.#Normal#2h#10#2007#
Sourdough wheat bread #54##Breads#Australia#30#14#8#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Sourdough Vienna bread, Bakers Delight™ #66#Bakers Delight Holdings, Australia#Breads#Australia#30#16#10#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Soy & Linseed bread (made from packet mix cooked in bread maker)#50#Con Agra Inc., USA#Breads#USA#30#10#5#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Stay Trim™, whole grain bread#70#Natural Ovens, USA#Breads#USA#30#15#10#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007#Normal#2h#10#2007#
Tip Top™ EnerGI white bread#54#Tip Top Bakeries, Australia#Breads#Australia#30#13#7#B Spratt (George Westons Foods, Australia), unpublished observations, 2007.#Normal#2h#11#2007#
Tip Top™ EnerGI white bread#58#Tip Top Bakeries, Australia#Breads#Australia#30#13#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007 and International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#20#2007#
3 Grain Bread, sprouted grains#55#Stonemill Bread, Canada#Breads#Canada#30#10#5#Glycemic Index Laboratories, Inc. (Toronto, Canada), unpublished observations, 2004-2007.#Normal#2h#10#2007#
Vogel's Honey & Oats bread#55#Stevns & Co, Australia#Breads#Australia#30#14#8#Brand Miller J, Bell L, Denning K, Browne D. In search of more low glycaemic index foods. Proc Nutr Soc Aust 1995; 19: 177 (abstr).#Normal#2h#8#1995#
Vogel's Wonder White 'Low GI' white bread#54#Quality Bakers, Australia#Breads#Australia#30#12#6#International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#10#2007#
Vogel's Wonder White 'Low GI' white bread#59#Quality Bakers, Australia#Breads#Australia#30#12#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007 and International Diabetes Institute (Melbourne, Australia), unpublished observations, 2006 – 2007.#Normal#2h#20#2007#
100% Whole Grain™ bread#51#Natural Ovens, USA#Breads#USA#30#13#7#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10#2007#
White wheat flour flatbread #79##Breads#Sweden#30#16#13#Liljeberg HG, Granfeldt YE, Björk IME. Products based on a high fiber barley genotype, but not on common barley or oats, lower postprandial glucose and insulin responses in healthy humans. J Nutr 1996; 126: 458-66.#Normal#2h#8#1996#
Wheat bread, Einkorn (Triticum monococcum) wheat, leavened with crushed whole grains#71##Breads#Denmark#30#12#8#Bakhoj S, Flint A, Holst JJ, Tetens I. Lower glucose-dependent insulinotropic polypeptide (GIP) response but similar glucagon-like peptide 1 (GLP-1), glycaemic, and insulinaemic response to ancient wheat compared to modern wheat depends on processing. Euro J Clin Nutr 2003; 57: 1254-61.#Normal#2h#11#2003#
Wheat bread, Einkorn (Triticum monococcum) wheat, leavened with honey and salt#65##Breads#Denmark#30#12#8#Bakhoj S, Flint A, Holst JJ, Tetens I. Lower glucose-dependent insulinotropic polypeptide (GIP) response but similar glucagon-like peptide 1 (GLP-1), glycaemic, and insulinaemic response to ancient wheat compared to modern wheat depends on processing. Euro J Clin Nutr 2003; 57: 1254-61.#Normal#2h#11#2003#
Wheat bread, Einkorn (Triticum monococcum) wheat, leavened with yeast#67##Breads#Denmark#30#12#8#Bakhoj S, Flint A, Holst JJ, Tetens I. Lower glucose-dependent insulinotropic polypeptide (GIP) response but similar glucagon-like peptide 1 (GLP-1), glycaemic, and insulinaemic response to ancient wheat compared to modern wheat depends on processing. Euro J Clin Nutr 2003; 57: 1254-61.#Normal#2h#11#2003#
Lebanese bread, white#75#Seda Bakery, Australia#Breads#Australia#30#16#12#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10#1995#
Pita bread, white, mini #68##Breads#UK#30#15#10#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#10#2005#
Pita bread, wholemeal#56##Breads#UK#30#14#8#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#10#2005#
All-Bran™ breakfast cereal (high-fiber, extruded wheat bran cereal)#30#Kellogg's, Australia#Breakfast Cereals#Australia#30#15#4#Holt S, Brand J, Soveny C, Hansky J. Relationship of satiety to postprandial glycaemic, insulin and cholecystokinin responses. Appetite 1992; 18: 129-41.#Normal#3h#7#1992#
All-Bran™ breakfast cereal (high-fiber, extruded wheat bran cereal)#38#Kellogg's, USA#Breakfast Cereals#USA#30#21#8#Potter JG, Coffman KP, Reid RL, Krall JM, Albrink MJ. Effect of test meals of varying dietary fiber content on plasma insulin and glucose response. Am J Clin Nutr 1981; 34: 328-34.#Normal#3h#8#1981#
All-Bran™ breakfast cereal (high-fiber, extruded wheat bran cereal)#51#Kellogg's Inc., Canada#Breakfast Cereals#Canada#30#23#12#Jenkins DJA, Wolever TMS, Taylor RH, Barker H, Fielden H, Baldwin JM, Bowling AC, Newman HC, Jenkins AL, Goff DV. Glycemic index of foods: a physiological basis for carbohydrate exchange. Am J Clin Nutr 1981; 34: 362-6.#Normal#2h#6#1981#
All-Bran™ breakfast cereal (high-fiber, extruded wheat bran cereal)#55#Kellogg's, USA#Breakfast Cereals#USA#30#21#12#Schenk S, Davidson CJ, Zderic TW, Byerley LO, Coyle EF. Different glycemic indexes of breakfast cereals are not due to glucose entry into blood but to glucose removal by tissue. Am J Clin Nutr 2003, 78: 742-8.#Normal#3h#6#2003#
All-Bran Fruit 'n Oats™ breakfast cereal#41#Kellogg's, Australia#Breakfast Cereals#Australia#30#17#7#Brand Miller JC, Wang B, McNeil Y, Swan V. The glycaemic index of more breads, breakfast cereals and snack products. Proc Nutr Soc Aust 1997; 21: 144 (abstr).#Normal#2h#7-10#1997#
All-Bran Soy 'n fiber™ breakfast cereal#33#Kellogg's, Australia#Breakfast Cereals#Australia#30#14#4#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10#2007#
All-Bran Wheat Flakes™ breakfast cereal#60#Kellogg's, Australia#Breakfast Cereals#Australia#30#21#12#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#9#2007#
Balance™ breakfast cereal consumed with 150 mL semi-skimmed milk#74#Sainsbury's, UK#Breakfast Cereals#UK#30#23#17#Aston LM, Gambell JM, Lee DM, Bryant SP, Jebb SA. Determination of the glycaemic index of various staple carbohydrate-rich foods in the UK diet. Euro J Clin Nutr 2008; 62(2) 279-85.#Normal#2h#10#2008#
Barley flakes breakfast cereal#69##Breakfast Cereals#China#30#20#14#Yang YX, Wang HW, Cui HM, Wang Y, Y LD, Xiang SX, Zhou SY. Glycemic index of cereals and tubers produced in China. World J Gastroenterol 2006; 12(21): 3430-3.#Normal#2h#7#2006#
Barley flour porridge breakfast cereal, made from milled dehulled barley kernels (flour:water = 1:3) boiled for 2.5 min#46##Breakfast Cereals#Sweden#50#32#15#Granfeldt Y, Liljeberg H, Drews A, Newman R, Björk I. Glucose and insulin responses to barley products: influence of food structure and amylose-amylopectin ratio. Am J Clin Nutr 1994; 59(5): 1075-82.#Normal#2h#9#1994#
Barley flour porridge breakfast cereal, made from milled high-amylose (covered) barley kernels (flour:water = 1:3), boiled for 2.5 min#39##Breakfast Cereals#Sweden#50#28#11#Granfeldt Y, Liljeberg H, Drews A, Newman R, Björk I. Glucose and insulin responses to barley products: influence of food structure and amylose-amylopectin ratio. Am J Clin Nutr 1994; 59(5): 1075-82.#Normal#2h#9#1994#
Barley porridge breakfast cereal, made from steamed thin (0.5 mm) dehulled barley flakes#62##Breakfast Cereals#Sweden#50#28#17#Granfeldt Y, Eliasson A, Björck I. An examination of the possibility of lowering the glycemic index of oat and barley flakes by minimal processing. J Nutr 2000; 130: 2207-14.#Normal#2h#10#2000#
Barley porridge breakfast cereal, made from steamed thick (1.0 mm) dehulled barley flakes#65##Breakfast Cereals#Sweden#50#28#18#Granfeldt Y, Eliasson A, Björck I. An examination of the possibility of lowering the glycemic index of oat and barley flakes by minimal processing. J Nutr 2000; 130: 2207-14.#Normal#2h#10#2000#
Wholemeal barley flour porridge breakfast cereal (100% regular barley) (flour:water = 1:3), boiled 2.5 min#68##Breakfast Cereals#Sweden#50#34#23#Liljeberg HG, Granfeldt YE, Björk IME. Products based on a high fiber barley genotype, but not on common barley or oats, lower postprandial glucose and insulin responses in healthy humans. J Nutr 1996; 126: 458-66.#Normal#2h#8#1996#
Wholemeal high-fiber barley flour porridge breakfast cereal (50% barley flour: 50% high-fiber barley flour)#55##Breakfast Cereals#Sweden#50#15#9#Liljeberg HG, Granfeldt YE, Björk IME. Products based on a high fiber barley genotype, but not on common barley or oats, lower postprandial glucose and insulin responses in healthy humans. J Nutr 1996; 126: 458-66.#Normal#2h#8#1996#
Bran cereal, high fiber breakfast cereal#43##Breakfast Cereals#UK#30#12#5#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#10#2005#
Branflakes breakfast cereal#50#Healthy Living, UK#Breakfast Cereals#UK#30#20#10#Henry CJK, Lightowler HJ, Strik CM, Renton H, Hails S. Glycaemic index and glycaemic load values of commercially available products in the UK. Br J Nutr 2005; 94: 922-30.#Normal#2h#10#2005#
Bran Flakes breakfast cereal, President's Choice® Blue Menu™#65#Loblaw Brands Limited, Canada#Breakfast Cereals#Canada#30#19#12#Glycemic Index Laboratories, Inc. (Toronto, Canada), unpublished observations, 2004-2007.#Normal#2h#10#2007#
Bran Flakes™ breakfast cereal#74#Kellogg's, Australia#Breakfast Cereals#Australia#30#18#13#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#12#1995#
Chocapic™ breakfast cereal, wheat-based flaked cereal#70#Nestlé, France#Breakfast Cereals#France#30#25#17#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#11#2003#
Chocapic™ breakfast cereal, wheat-based flaked cereal#74#Nestlé, France#Breakfast Cereals#France#30#26#19#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#12#2003#
Chocapic™ breakfast cereal, wheat-based flaked cereal#84#Nestlé, France#Breakfast Cereals#France#30#26#22#Englyst KN, Vinoy S, Englyst HN, Lang V. Glycaemic index of cereal products explained by their content of rapidly and slowly available glucose. Br J Nutr 2003; 89: 329-39.#Normal#2h#11-14#2003#
Coco Pops™ breakfast cereal (cocoa flavored puffed rice)#77#Kellogg's, Australia#Breakfast Cereals#Australia#30#26#20#Brand-Miller J, Pang E, Broomhead L. The glycaemic index of foods containing sugars: comparison of foods with naturally-occurring v. added sugars. Br J Nutr 1995; 73: 613-23.#Normal#2h#8#1995#
Coco Pops™ breakfast cereal (cocoa flavored puffed rice)#77#Kellogg's, Australia#Breakfast Cereals#Australia#30#26#20#Sydney University’s Glycemic Index Research Service (Human Nutrition Unit, University of Sydney, Australia), unpublished observations, 1995-2007.#Normal#2h#10#1995#
Cornflakes breakfast cereal#74##Breakfast Cereals#China#30#25#19#Yang YX, Wang HW, Cui HM, Wang Y, Y LD, Xiang SX, Zhou SY. Glycemic index of cereals and tubers produced in China. World J Gastroenterol 2006; 12(21): 3430-3.#Normal#2h#9#2006#
